date,open,high,low,close,Adj Close,volume
2018-02-26,64.98999786376953,66.16999816894531,63.4900016784668,64.12000274658203,63.646549224853516,279000
2018-02-27,63.5099983215332,63.849998474121094,61.83000183105469,62.65999984741211,62.19732666015625,332100
2018-02-28,62.97999954223633,64.69999694824219,62.560001373291016,62.939998626708984,62.475257873535156,411900
2018-03-01,62.68000030517578,63.63999938964844,60.79999923706055,61.189998626708984,60.73817825317383,464900
2018-03-02,60.63999938964844,61.7599983215332,59.790000915527344,61.20000076293945,60.74810791015625,740200
2018-03-05,60.9900016784668,61.880001068115234,60.56999969482422,61.7599983215332,61.30397033691406,357900
2018-03-06,61.7599983215332,63.15999984741211,61.7599983215332,62.22999954223633,61.77050018310547,546800
2018-03-07,61.9900016784668,62.95000076293945,60.97999954223633,61.70000076293945,61.244415283203125,141700
2018-03-08,62.0,62.150001525878906,60.790000915527344,61.40999984741211,60.9565544128418,200200
2018-03-09,61.79999923706055,64.33000183105469,61.7400016784668,63.619998931884766,63.150238037109375,340700
2018-03-12,64.5199966430664,67.5999984741211,64.5199966430664,66.80999755859375,66.31668090820312,594100
2018-03-13,66.83000183105469,67.13999938964844,65.19000244140625,65.22000122070312,64.7384262084961,443500
2018-03-14,65.63999938964844,65.87999725341797,65.22000122070312,65.4000015258789,64.91709899902344,257100
2018-03-15,65.31999969482422,65.7699966430664,64.94000244140625,65.3499984741211,64.86746215820312,235400
2018-03-16,65.54000091552734,66.4000015258789,65.0,65.30999755859375,64.8277587890625,294200
2018-03-19,65.16000366210938,65.41000366210938,62.900001525878906,63.04999923706055,62.58444595336914,207700
2018-03-20,63.439998626708984,65.2300033569336,62.5,63.97999954223633,63.5075798034668,573600
2018-03-21,64.22000122070312,66.2699966430664,62.75,65.51000213623047,65.02628326416016,318800
2018-03-22,64.20999908447266,65.30000305175781,62.790000915527344,65.01000213623047,64.52997589111328,383600
2018-03-23,64.88999938964844,64.88999938964844,63.29999923706055,63.400001525878906,62.931861877441406,211600
2018-03-26,65.81999969482422,65.87999725341797,63.08000183105469,64.66000366210938,64.18256378173828,202400
2018-03-27,64.7300033569336,66.55999755859375,63.40999984741211,65.41000366210938,64.9270248413086,225100
2018-03-28,65.4000015258789,66.23999786376953,64.02999877929688,65.0999984741211,64.61930847167969,178000
2018-03-29,68.69999694824219,68.69999694824219,64.6500015258789,65.76000213623047,65.2744369506836,286400
2018-04-02,65.33000183105469,66.5999984741211,62.52000045776367,65.94000244140625,65.45310974121094,191500
