date,open,high,low,close,Adj Close,volume
2018-02-26,35.349998474121094,35.349998474121094,34.150001525878906,34.54999923706055,34.54999923706055,923267
2018-02-27,35.54999923706055,36.0,34.150001525878906,34.349998474121094,34.349998474121094,2017300
2018-02-28,34.349998474121094,34.349998474121094,34.349998474121094,34.349998474121094,34.349998474121094,1306614
2018-03-01,34.5,34.5,33.599998474121094,33.70000076293945,33.70000076293945,1188347
2018-03-02,33.349998474121094,34.0,32.54999923706055,33.75,33.75,564044
2018-03-05,33.900001525878906,34.70000076293945,33.900001525878906,34.29999923706055,34.29999923706055,836738
2018-03-06,34.79999923706055,35.25,34.400001525878906,35.0,35.0,1299073
2018-03-07,35.099998474121094,35.25,34.400001525878906,35.099998474121094,35.099998474121094,664474
2018-03-08,35.5,35.5,34.650001525878906,34.75,34.75,623871
2018-03-09,34.79999923706055,35.20000076293945,34.599998474121094,34.650001525878906,34.650001525878906,1533624
2018-03-12,34.650001525878906,34.650001525878906,34.650001525878906,34.650001525878906,34.650001525878906,0
2018-03-13,35.099998474121094,35.25,34.75,35.0,35.0,956354
2018-03-14,35.20000076293945,35.20000076293945,34.5,34.5,34.5,567413
2018-03-15,34.5,34.70000076293945,34.04999923706055,34.650001525878906,34.650001525878906,455355
2018-03-16,34.650001525878906,35.0,34.5,34.70000076293945,34.70000076293945,883617
2018-03-19,34.75,34.75,33.79999923706055,34.0,34.0,1446468
2018-03-20,34.0,34.75,34.0,34.5,34.5,1520033
2018-03-21,34.650001525878906,35.099998474121094,34.650001525878906,34.95000076293945,34.95000076293945,1190516
2018-03-22,35.20000076293945,35.95000076293945,34.900001525878906,35.54999923706055,35.54999923706055,2776143
2018-03-23,35.900001525878906,36.099998474121094,34.599998474121094,34.900001525878906,34.900001525878906,1505508
2018-03-26,34.900001525878906,35.0,34.25,34.70000076293945,34.70000076293945,1114374
2018-03-27,34.70000076293945,35.099998474121094,34.349998474121094,34.75,34.75,1166933
2018-03-28,34.75,35.099998474121094,34.099998474121094,34.900001525878906,34.900001525878906,1989225
2018-04-03,34.5,34.5,33.79999923706055,33.95000076293945,33.95000076293945,476544
2018-04-04,34.20000076293945,34.599998474121094,33.599998474121094,34.5,34.5,974714
2018-04-05,35.0,35.0,34.20000076293945,34.900001525878906,34.900001525878906,389636
2018-04-06,35.099998474121094,35.099998474121094,34.5,34.75,34.75,273320
2018-04-09,34.900001525878906,34.95000076293945,34.599998474121094,34.849998474121094,34.849998474121094,422912
2018-04-10,35.349998474121094,35.349998474121094,34.349998474121094,34.650001525878906,34.650001525878906,351913
2018-04-11,34.650001525878906,35.0,34.150001525878906,34.29999923706055,34.29999923706055,552339
2018-04-12,34.20000076293945,34.70000076293945,34.0,34.150001525878906,34.150001525878906,456062
2018-04-13,34.599998474121094,34.599998474121094,33.29999923706055,33.70000076293945,33.70000076293945,608401
2018-04-16,33.70000076293945,33.70000076293945,32.400001525878906,33.04999923706055,33.04999923706055,503077
2018-04-17,33.0,33.25,33.0,33.099998474121094,33.099998474121094,1310746
2018-04-18,33.150001525878906,33.599998474121094,33.150001525878906,33.349998474121094,33.349998474121094,731732
2018-04-19,33.29999923706055,33.29999923706055,32.20000076293945,32.400001525878906,32.400001525878906,1693485
2018-04-20,32.70000076293945,33.0,32.29999923706055,32.75,32.75,308584
2018-04-23,33.349998474121094,33.349998474121094,32.0,32.54999923706055,32.54999923706055,681289
2018-04-24,32.5,32.95000076293945,31.799999237060547,32.400001525878906,32.400001525878906,800751
2018-04-25,32.0,32.0,31.0,31.600000381469727,31.600000381469727,537471
2018-04-26,31.450000762939453,32.0,30.600000381469727,31.100000381469727,31.100000381469727,1628118
2018-04-27,31.100000381469727,32.5,30.549999237060547,31.799999237060547,31.799999237060547,919890
2018-05-02,32.0,32.20000076293945,31.0,31.600000381469727,31.600000381469727,641999
2018-05-03,31.0,32.29999923706055,30.5,31.149999618530273,31.149999618530273,1708668
2018-05-04,32.0,32.20000076293945,29.200000762939453,29.899999618530273,29.899999618530273,923265
2018-05-07,29.25,29.799999237060547,27.5,27.649999618530273,27.649999618530273,1267141
2018-05-08,26.850000381469727,28.0,25.0,26.899999618530273,26.899999618530273,3503014
