date,open,high,low,close,Adj Close,volume
2018-02-26,176.35000610351562,179.38999938964844,176.2100067138672,178.97000122070312,176.28567504882812,38162200
2018-02-27,179.10000610351562,180.47999572753906,178.16000366210938,178.38999938964844,175.71438598632812,38928100
2018-02-28,179.25999450683594,180.6199951171875,178.0500030517578,178.1199951171875,175.4484100341797,37782100
2018-03-01,178.5399932861328,179.77999877929688,172.66000366210938,175.0,172.37521362304688,48802000
2018-03-02,172.8000030517578,176.3000030517578,172.4499969482422,176.2100067138672,173.56707763671875,38454000
2018-03-05,175.2100067138672,177.74000549316406,174.52000427246094,176.82000732421875,174.1679229736328,28401400
2018-03-06,177.91000366210938,178.25,176.1300048828125,176.6699981689453,174.02017211914062,23788500
2018-03-07,174.94000244140625,175.85000610351562,174.27000427246094,175.02999877929688,172.40476989746094,31703500
2018-03-08,175.47999572753906,177.1199951171875,175.07000732421875,176.94000244140625,174.28611755371094,23774100
2018-03-09,177.9600067138672,180.0,177.38999938964844,179.97999572753906,177.280517578125,32185200
2018-03-12,180.2899932861328,182.38999938964844,180.2100067138672,181.72000122070312,178.99441528320312,32207100
2018-03-13,182.58999633789062,183.5,179.24000549316406,179.97000122070312,177.27066040039062,31693500
2018-03-14,180.32000732421875,180.52000427246094,177.80999755859375,178.44000244140625,175.76361083984375,29368400
2018-03-15,178.5,180.24000549316406,178.07000732421875,178.64999389648438,175.970458984375,22743800
2018-03-16,178.64999389648438,179.1199951171875,177.6199951171875,178.02000427246094,175.34991455078125,39404700
2018-03-19,177.32000732421875,177.47000122070312,173.66000366210938,175.3000030517578,172.6707305908203,33446800
2018-03-20,175.24000549316406,176.8000030517578,174.94000244140625,175.24000549316406,172.6116180419922,19649400
2018-03-21,175.0399932861328,175.08999633789062,171.25999450683594,171.27000427246094,168.70115661621094,36338100
2018-03-22,170.0,172.67999267578125,168.60000610351562,168.85000610351562,166.3174591064453,41490800
2018-03-23,168.38999938964844,169.9199981689453,164.94000244140625,164.94000244140625,162.46609497070312,41028800
2018-03-26,168.07000732421875,173.10000610351562,166.44000244140625,172.77000427246094,170.17868041992188,37541200
2018-03-27,173.67999267578125,175.14999389648438,166.9199981689453,168.33999633789062,165.8151092529297,40922600
2018-03-28,167.25,170.02000427246094,165.19000244140625,166.47999572753906,163.98300170898438,41668500
2018-03-29,167.80999755859375,171.75,166.89999389648438,167.77999877929688,165.2635040283203,38398500
2018-04-02,166.63999938964844,168.94000244140625,164.47000122070312,166.67999267578125,164.1800079345703,37586800
2018-04-03,167.63999938964844,168.75,164.8800048828125,168.38999938964844,165.86434936523438,30278000
2018-04-04,164.8800048828125,172.00999450683594,164.77000427246094,171.61000061035156,169.03607177734375,34605500
2018-04-05,172.5800018310547,174.22999572753906,172.0800018310547,172.8000030517578,170.2082061767578,26933200
2018-04-06,170.97000122070312,172.47999572753906,168.1999969482422,168.3800048828125,165.85452270507812,35005300
2018-04-09,169.8800048828125,173.08999633789062,169.85000610351562,170.0500030517578,167.4994659423828,29017700
2018-04-10,173.0,174.0,171.52999877929688,173.25,170.65145874023438,28408600
2018-04-11,172.22999572753906,173.9199981689453,171.6999969482422,172.44000244140625,169.85362243652344,22431600
2018-04-12,173.41000366210938,175.0,173.0399932861328,174.13999938964844,171.52810668945312,22889300
2018-04-13,174.77999877929688,175.83999633789062,173.85000610351562,174.72999572753906,172.10926818847656,25124300
2018-04-16,175.02999877929688,176.19000244140625,174.8300018310547,175.82000732421875,173.18292236328125,21578400
2018-04-17,176.49000549316406,178.94000244140625,176.41000366210938,178.24000549316406,175.56661987304688,26509000
2018-04-18,177.80999755859375,178.82000732421875,176.8800048828125,177.83999633789062,175.172607421875,20754500
2018-04-19,173.75999450683594,175.38999938964844,172.66000366210938,172.8000030517578,170.2082061767578,34808800
2018-04-20,170.60000610351562,171.22000122070312,165.42999267578125,165.72000122070312,163.23439025878906,65491100
2018-04-23,166.8300018310547,166.9199981689453,164.08999633789062,165.24000549316406,162.7615966796875,36515500
2018-04-24,165.6699981689453,166.3300018310547,161.22000122070312,162.94000244140625,160.49610900878906,33692000
2018-04-25,162.6199951171875,165.4199981689453,162.41000366210938,163.64999389648438,161.19544982910156,28382100
2018-04-26,164.1199951171875,165.72999572753906,163.3699951171875,164.22000122070312,161.7569122314453,27963000
2018-04-27,164.0,164.3300018310547,160.6300048828125,162.32000732421875,159.88540649414062,35655800
2018-04-30,162.1300048828125,167.25999450683594,161.83999633789062,165.25999450683594,162.7812957763672,42427400
2018-05-01,166.41000366210938,169.1999969482422,165.27000427246094,169.10000610351562,166.56370544433594,53569400
2018-05-02,175.22999572753906,177.75,173.8000030517578,176.57000732421875,173.9216766357422,66539400
2018-05-03,175.8800048828125,177.5,174.44000244140625,176.88999938964844,174.2368621826172,34068200
2018-05-04,178.25,184.25,178.1699981689453,183.8300018310547,181.07276916503906,56201300
2018-05-07,185.17999267578125,187.6699981689453,184.75,185.16000366210938,182.3828125,42451400
