date,open,high,low,close,Adj Close,volume
2018-02-26,17.600000381469727,17.600000381469727,16.899999618530273,16.979999542236328,16.55643081665039,221600
2018-02-27,17.350000381469727,17.450000762939453,16.75,16.780000686645508,16.361421585083008,627500
2018-02-28,17.0,17.149999618530273,16.450000762939453,16.65999984741211,16.244413375854492,356600
2018-03-01,16.75,17.149999618530273,16.579999923706055,16.6200008392334,16.205411911010742,282600
2018-03-02,16.600000381469727,16.989999771118164,16.388999938964844,16.8700008392334,16.449176788330078,287000
2018-03-05,16.850000381469727,17.1299991607666,16.799999237060547,17.020000457763672,16.595434188842773,276200
2018-03-06,17.15999984741211,17.299999237060547,16.760000228881836,17.25,16.8196964263916,191300
2018-03-07,17.100000381469727,17.5,17.100000381469727,17.18000030517578,16.751441955566406,82700
2018-03-08,17.1200008392334,17.388999938964844,16.799999237060547,16.81999969482422,16.400423049926758,93100
2018-03-09,16.860000610351562,17.25,16.860000610351562,17.190000534057617,16.761194229125977,115200
2018-03-12,17.219999313354492,17.6200008392334,17.0,17.440000534057617,17.00495719909668,86400
2018-03-13,17.350000381469727,17.510000228881836,16.969999313354492,17.360000610351562,16.926952362060547,148800
2018-03-14,17.40999984741211,17.450000762939453,17.010000228881836,17.149999618530273,16.722190856933594,113900
2018-03-15,17.149999618530273,17.280000686645508,16.809999465942383,17.149999618530273,16.722190856933594,133300
2018-03-16,17.1200008392334,17.280000686645508,17.010000228881836,17.280000686645508,16.848949432373047,105400
2018-03-19,17.280000686645508,17.280000686645508,16.799999237060547,16.969999313354492,16.546680450439453,210900
2018-03-20,16.979999542236328,17.229999542236328,16.799999237060547,17.18000030517578,16.751441955566406,245200
2018-03-21,17.06999969482422,17.350000381469727,17.020000457763672,17.25,16.8196964263916,103000
2018-03-22,17.190000534057617,17.670000076293945,17.1200008392334,17.5,17.063459396362305,318400
2018-03-23,17.450000762939453,17.770000457763672,16.489999771118164,16.649999618530273,16.234663009643555,344600
2018-03-26,16.850000381469727,17.322999954223633,16.809999465942383,17.1299991607666,16.702688217163086,133300
2018-03-27,17.208999633789062,17.440000534057617,17.190000534057617,17.389999389648438,16.95620346069336,86900
2018-03-28,17.31999969482422,17.450000762939453,16.899999618530273,17.450000762939453,17.014707565307617,50600
2018-03-29,17.360000610351562,17.360000610351562,16.510000228881836,17.0,16.5759334564209,147800
2018-04-02,16.940000534057617,16.950000762939453,16.600000381469727,16.809999465942383,16.390670776367188,62000
2018-04-03,16.780000686645508,17.0,16.6299991607666,16.829999923706055,16.410173416137695,89800
2018-04-04,16.670000076293945,17.049999237060547,16.549999237060547,16.979999542236328,16.55643081665039,76500
2018-04-05,17.0,17.25,16.857999801635742,17.25,16.8196964263916,79300
2018-04-06,17.172000885009766,17.239999771118164,16.950000762939453,17.049999237060547,16.624685287475586,55500
2018-04-09,17.1200008392334,17.280000686645508,16.979999542236328,17.149999618530273,16.722190856933594,36100
2018-04-10,17.100000381469727,17.110000610351562,16.84000015258789,17.059999465942383,16.634435653686523,86900
2018-04-11,16.8700008392334,17.280000686645508,16.8700008392334,17.06999969482422,16.64418601989746,112600
2018-04-12,17.010000228881836,17.059999465942383,16.719999313354492,16.75,16.332168579101562,103700
2018-04-13,16.729999542236328,16.950000762939453,16.43000030517578,16.600000381469727,16.185911178588867,132200
2018-04-16,16.489999771118164,16.829999923706055,16.25,16.270000457763672,15.864143371582031,81400
2018-04-17,16.280000686645508,16.3799991607666,16.049999237060547,16.260000228881836,15.854392051696777,174900
2018-04-18,16.299999237060547,16.739999771118164,16.299999237060547,16.399999618530273,15.990899085998535,141600
2018-04-19,16.299999237060547,16.299999237060547,16.020000457763672,16.049999237060547,15.649629592895508,209000
2018-04-20,16.030000686645508,16.219999313354492,16.030000686645508,16.15999984741211,15.75688648223877,90500
2018-04-23,16.100000381469727,16.40999984741211,16.030000686645508,16.149999618530273,15.747135162353516,67600
2018-04-24,16.139999389648438,16.399999618530273,15.850000381469727,16.040000915527344,15.639881134033203,92300
2018-04-25,15.920000076293945,16.020000457763672,15.479999542236328,15.729999542236328,15.33761215209961,159900
2018-04-26,15.779999732971191,15.779999732971191,14.819999694824219,15.050000190734863,14.674575805664062,289500
2018-04-27,15.109999656677246,15.729999542236328,14.649999618530273,15.399999618530273,15.015844345092773,152100
2018-04-30,15.489999771118164,15.489999771118164,15.149999618530273,15.470000267028809,15.084098815917969,53900
2018-05-01,15.399999618530273,15.949999809265137,15.109999656677246,15.489999771118164,15.103599548339844,104800
2018-05-02,15.3100004196167,15.510000228881836,14.720000267028809,14.899999618530273,14.52831745147705,163500
2018-05-03,14.850000381469727,14.960000038146973,13.739999771118164,13.779999732971191,13.43625545501709,244700
2018-05-04,13.890000343322754,14.890000343322754,13.4399995803833,13.670000076293945,13.329000473022461,335600
2018-05-07,13.460000038146973,13.9399995803833,12.5600004196167,12.710000038146973,12.710000038146973,346100
2018-05-08,12.579999923706055,12.579999923706055,11.149999618530273,11.9399995803833,11.9399995803833,1042500
2018-05-09,11.949999809265137,12.449999809265137,11.930000305175781,12.279999732971191,12.279999732971191,339500
2018-05-10,12.300000190734863,13.59000015258789,12.300000190734863,13.369999885559082,13.369999885559082,347800
2018-05-11,13.4399995803833,13.609000205993652,12.5,12.9399995803833,12.9399995803833,564500
2018-05-14,12.670000076293945,13.345000267028809,12.270000457763672,13.220000267028809,13.220000267028809,1037300
2018-05-15,13.050000190734863,14.430000305175781,13.050000190734863,13.930000305175781,13.930000305175781,606700
2018-05-16,13.869999885559082,14.5,13.819999694824219,14.25,14.25,376000
2018-05-17,14.09000015258789,14.550000190734863,13.8100004196167,13.869999885559082,13.869999885559082,376800
2018-05-18,13.829999923706055,14.199999809265137,13.829999923706055,14.140000343322754,14.140000343322754,311300
2018-05-21,14.300000190734863,14.369999885559082,13.5600004196167,13.770000457763672,13.770000457763672,250200
2018-05-22,13.90999984741211,14.170000076293945,13.380000114440918,13.489999771118164,13.489999771118164,259600
2018-05-23,13.520000457763672,13.8100004196167,13.0,13.289999961853027,13.289999961853027,603000
2018-05-24,13.300000190734863,13.680000305175781,13.180000305175781,13.579999923706055,13.579999923706055,235200
2018-05-25,13.619999885559082,13.819999694824219,13.479999542236328,13.649999618530273,13.649999618530273,236500
2018-05-29,13.630000114440918,13.630000114440918,12.739999771118164,13.010000228881836,13.010000228881836,345200
2018-05-30,13.039999961853027,13.300000190734863,12.729999542236328,12.989999771118164,12.989999771118164,510500
2018-05-31,13.09000015258789,13.6899995803833,12.619999885559082,13.529999732971191,13.529999732971191,1179000
2018-06-01,13.529999732971191,13.579999923706055,13.0600004196167,13.5,13.5,219600
2018-06-04,13.5600004196167,13.930000305175781,13.470999717712402,13.739999771118164,13.739999771118164,249000
2018-06-05,13.789999961853027,14.949999809265137,13.75,14.489999771118164,14.489999771118164,351600
2018-06-06,14.390000343322754,14.90999984741211,14.390000343322754,14.770000457763672,14.770000457763672,271600
2018-06-07,14.710000038146973,14.895000457763672,14.279999732971191,14.800000190734863,14.800000190734863,250900
2018-06-08,15.010000228881836,15.90999984741211,15.010000228881836,15.3100004196167,15.3100004196167,835000
2018-06-11,15.239999771118164,15.779999732971191,14.880000114440918,14.90999984741211,14.90999984741211,208700
2018-06-12,14.829999923706055,14.989999771118164,14.6899995803833,14.869999885559082,14.869999885559082,148000
2018-06-13,14.789999961853027,15.069999694824219,14.329999923706055,14.600000381469727,14.600000381469727,149000
2018-06-14,14.430000305175781,14.59000015258789,13.34000015258789,13.890000343322754,13.890000343322754,315000
2018-06-15,13.899999618530273,14.300000190734863,13.369999885559082,13.720000267028809,13.720000267028809,132100
2018-06-18,13.5,13.515000343322754,12.5600004196167,13.15999984741211,13.15999984741211,192200
2018-06-19,13.0,13.170000076293945,12.84000015258789,12.920000076293945,12.920000076293945,283600
2018-06-20,12.920000076293945,13.279999732971191,12.59000015258789,12.960000038146973,12.960000038146973,382800
2018-06-21,13.720000267028809,14.34000015258789,12.9399995803833,13.0,13.0,706400
2018-06-22,13.010000228881836,13.020000457763672,12.529999732971191,12.829999923706055,12.829999923706055,273400
2018-06-25,12.779999732971191,12.779999732971191,11.84000015258789,12.1899995803833,12.1899995803833,481200
2018-06-26,12.029999732971191,12.420000076293945,11.5,11.680000305175781,11.680000305175781,238800
2018-06-27,11.579999923706055,11.59000015258789,9.890000343322754,10.199999809265137,10.199999809265137,550500
2018-06-28,10.25,10.390000343322754,9.800000190734863,10.050000190734863,10.050000190734863,337300
2018-06-29,10.100000381469727,10.239999771118164,9.23799991607666,9.899999618530273,9.899999618530273,718900
2018-07-02,9.710000038146973,10.180000305175781,9.270000457763672,9.760000228881836,9.760000228881836,414400
2018-07-03,9.729999542236328,10.680000305175781,9.729999542236328,10.430000305175781,10.430000305175781,235100
2018-07-05,10.520000457763672,10.869999885559082,10.34000015258789,10.800000190734863,10.800000190734863,195600
2018-07-06,10.729999542236328,10.84000015258789,10.369999885559082,10.600000381469727,10.600000381469727,303000
2018-07-09,10.59000015258789,11.050000190734863,10.529999732971191,10.739999771118164,10.739999771118164,202500
2018-07-10,10.670000076293945,10.920000076293945,10.619999885559082,10.760000228881836,10.760000228881836,211500
2018-07-11,10.640000343322754,10.75,10.489999771118164,10.630000114440918,10.630000114440918,122300
2018-07-12,10.619999885559082,10.84000015258789,10.4399995803833,10.710000038146973,10.710000038146973,271200
2018-07-13,10.770000457763672,10.850000381469727,10.375,10.569999694824219,10.569999694824219,295200
2018-07-16,10.5,10.680000305175781,10.300000190734863,10.40999984741211,10.40999984741211,267400
2018-07-17,10.449999809265137,10.630000114440918,10.15999984741211,10.359999656677246,10.359999656677246,458100
2018-07-18,10.430000305175781,10.52299976348877,10.260000228881836,10.420000076293945,10.420000076293945,297600
2018-07-19,10.40999984741211,10.569999694824219,10.199999809265137,10.550000190734863,10.550000190734863,265800
2018-07-20,10.59000015258789,10.989999771118164,10.430000305175781,10.989999771118164,10.989999771118164,181100
2018-07-23,10.859999656677246,11.279999732971191,10.699999809265137,11.050000190734863,11.050000190734863,209700
2018-07-24,11.220000267028809,11.309000015258789,11.050000190734863,11.220000267028809,11.220000267028809,153600
2018-07-25,11.399999618530273,11.59000015258789,11.0600004196167,11.40999984741211,11.40999984741211,181700
2018-07-26,11.489999771118164,11.579999923706055,11.25,11.350000381469727,11.350000381469727,224800
2018-07-27,11.40999984741211,11.6899995803833,11.149999618530273,11.199999809265137,11.199999809265137,179000
2018-07-30,11.130000114440918,11.350000381469727,11.039999961853027,11.329999923706055,11.329999923706055,125300
2018-07-31,11.329999923706055,11.449999809265137,11.210000038146973,11.399999618530273,11.399999618530273,89900
2018-08-01,11.319999694824219,11.864999771118164,11.319999694824219,11.579999923706055,11.579999923706055,190400
2018-08-02,11.529999732971191,11.890000343322754,11.364999771118164,11.479999542236328,11.479999542236328,117400
2018-08-03,11.460000038146973,11.8100004196167,11.3100004196167,11.369999885559082,11.369999885559082,189500
2018-08-06,11.319999694824219,11.800000190734863,11.291000366210938,11.6899995803833,11.6899995803833,127200
2018-08-07,11.670000076293945,11.720000267028809,11.520000457763672,11.600000381469727,11.600000381469727,280300
2018-08-08,11.65999984741211,11.739999771118164,10.979999542236328,10.989999771118164,10.989999771118164,227600
2018-08-09,11.039999961853027,11.34000015258789,10.760000228881836,10.819999694824219,10.819999694824219,162000
2018-08-10,10.699999809265137,10.8100004196167,9.739999771118164,10.40999984741211,10.40999984741211,497100
2018-08-13,10.149999618530273,10.550000190734863,9.609999656677246,9.850000381469727,9.850000381469727,387800
2018-08-14,10.079999923706055,10.319000244140625,9.779999732971191,9.9399995803833,9.9399995803833,215700
2018-08-15,9.84000015258789,10.225000381469727,9.5600004196167,10.119999885559082,10.119999885559082,114200
2018-08-16,10.09000015258789,10.289999961853027,9.770000457763672,10.010000228881836,10.010000228881836,265500
2018-08-17,9.949999809265137,10.039999961853027,9.670000076293945,9.850000381469727,9.850000381469727,65300
2018-08-20,9.649999618530273,9.970000267028809,9.520000457763672,9.84000015258789,9.84000015258789,112900
2018-08-21,9.829999923706055,9.920000076293945,9.604000091552734,9.710000038146973,9.710000038146973,169700
2018-08-22,9.710000038146973,10.21500015258789,9.569999694824219,10.140000343322754,10.140000343322754,285900
2018-08-23,10.130000114440918,10.295000076293945,9.869999885559082,9.869999885559082,9.869999885559082,209400
2018-08-24,9.979999542236328,9.979999542236328,9.029999732971191,9.40999984741211,9.40999984741211,227300
2018-08-27,9.479999542236328,9.664999961853027,9.34000015258789,9.600000381469727,9.600000381469727,297700
2018-08-28,9.720000267028809,9.720000267028809,9.220000267028809,9.380000114440918,9.380000114440918,292000
2018-08-29,9.600000381469727,9.656999588012695,8.890000343322754,9.170000076293945,9.170000076293945,520200
2018-08-30,9.069999694824219,9.069999694824219,7.800000190734863,8.460000038146973,8.460000038146973,932700
2018-08-31,8.470000267028809,9.470000267028809,8.460000038146973,9.359999656677246,9.359999656677246,588400
2018-09-04,9.300000190734863,9.300000190734863,8.329999923706055,8.390000343322754,8.390000343322754,502600
