date,open,high,low,close,Adj Close,volume
2018-02-26,51.099998474121094,52.5,50.5,52.099998474121094,52.099998474121094,951809
2018-02-27,52.900001525878906,52.900001525878906,50.75,51.150001525878906,51.150001525878906,644324
2018-02-28,51.0,52.0,50.150001525878906,51.79999923706055,51.79999923706055,716344
2018-03-01,51.79999923706055,51.79999923706055,49.5,49.75,49.75,689563
2018-03-02,49.349998474121094,49.400001525878906,47.5,48.95000076293945,48.95000076293945,957927
2018-03-05,49.04999923706055,50.25,49.0,49.20000076293945,49.20000076293945,863111
2018-03-06,50.349998474121094,51.0,49.349998474121094,50.599998474121094,50.599998474121094,978626
2018-03-07,50.599998474121094,50.599998474121094,49.400001525878906,50.29999923706055,50.29999923706055,325217
2018-03-08,50.400001525878906,51.900001525878906,49.54999923706055,51.25,51.25,633610
2018-03-09,52.0,52.900001525878906,51.0,52.0,52.0,1643366
2018-03-12,52.0,52.45000076293945,51.099998474121094,51.650001525878906,51.650001525878906,921170
2018-03-13,53.0,53.20000076293945,52.29999923706055,52.70000076293945,52.70000076293945,1227387
2018-03-14,52.599998474121094,53.20000076293945,52.150001525878906,52.70000076293945,52.70000076293945,527043
2018-03-15,52.849998474121094,53.099998474121094,51.5,52.349998474121094,52.349998474121094,691744
2018-03-16,52.29999923706055,53.0,51.099998474121094,51.599998474121094,51.599998474121094,688888
2018-03-19,51.400001525878906,51.400001525878906,49.099998474121094,49.79999923706055,49.79999923706055,994096
2018-03-20,50.849998474121094,50.849998474121094,49.79999923706055,50.349998474121094,50.349998474121094,1080501
2018-03-21,50.349998474121094,51.0,50.0,50.25,50.25,492709
2018-03-22,50.150001525878906,50.75,49.5,49.75,49.75,718845
2018-03-23,49.79999923706055,49.95000076293945,49.099998474121094,49.25,49.25,281511
2018-03-26,50.5,50.5,49.349998474121094,49.54999923706055,49.54999923706055,665364
2018-03-27,49.599998474121094,49.79999923706055,48.5,48.70000076293945,48.70000076293945,551069
2018-03-28,48.5,49.45000076293945,47.5,48.25,48.25,898383
2018-04-03,47.95000076293945,47.95000076293945,47.25,47.54999923706055,47.54999923706055,547763
2018-04-04,47.400001525878906,48.29999923706055,46.5,47.900001525878906,47.900001525878906,624502
2018-04-05,48.099998474121094,49.0,48.04999923706055,48.79999923706055,48.79999923706055,609070
2018-04-06,48.900001525878906,48.95000076293945,47.900001525878906,48.349998474121094,48.349998474121094,634046
2018-04-09,48.5,48.70000076293945,48.0,48.25,48.25,422829
2018-04-10,49.0,49.0,47.099998474121094,47.54999923706055,47.54999923706055,1253607
2018-04-11,47.0,48.5,46.70000076293945,46.849998474121094,46.849998474121094,702312
2018-04-12,46.79999923706055,47.95000076293945,46.54999923706055,47.650001525878906,47.650001525878906,738087
2018-04-13,47.70000076293945,48.5,47.29999923706055,47.45000076293945,47.45000076293945,439403
2018-04-16,47.400001525878906,47.5,45.79999923706055,46.0,46.0,823599
2018-04-17,46.0,47.95000076293945,46.0,47.599998474121094,47.599998474121094,727828
2018-04-18,47.70000076293945,48.45000076293945,46.70000076293945,46.79999923706055,46.79999923706055,670185
2018-04-19,46.5,47.0,44.5,46.25,46.25,3006948
2018-04-20,46.95000076293945,46.95000076293945,45.400001525878906,45.849998474121094,45.849998474121094,861279
2018-04-23,46.0,46.70000076293945,45.45000076293945,45.70000076293945,45.70000076293945,409458
2018-04-24,46.04999923706055,47.04999923706055,45.70000076293945,46.25,46.25,1096235
2018-04-25,46.150001525878906,46.150001525878906,45.150001525878906,45.349998474121094,45.349998474121094,736180
2018-04-26,45.349998474121094,45.349998474121094,44.0,45.150001525878906,45.150001525878906,1910015
2018-04-27,45.29999923706055,46.20000076293945,44.900001525878906,45.150001525878906,45.150001525878906,1327991
2018-05-02,46.5,47.25,46.29999923706055,46.75,46.75,2257047
2018-05-03,47.099998474121094,47.20000076293945,45.849998474121094,46.900001525878906,46.900001525878906,1969669
2018-05-04,46.5,47.45000076293945,45.29999923706055,46.400001525878906,46.400001525878906,1874763
2018-05-07,46.650001525878906,48.0,44.20000076293945,44.29999923706055,44.29999923706055,1222122
2018-05-08,43.900001525878906,45.5,41.25,42.099998474121094,42.099998474121094,4535174
2018-05-09,42.54999923706055,46.79999923706055,42.54999923706055,45.650001525878906,45.650001525878906,2213520
2018-05-10,47.099998474121094,50.5,47.099998474121094,49.95000076293945,49.95000076293945,3009992
2018-05-11,50.150001525878906,51.79999923706055,49.0,50.599998474121094,50.599998474121094,3115374
2018-05-14,50.45000076293945,53.0,50.0,52.849998474121094,52.849998474121094,1688945
2018-05-15,52.79999923706055,54.900001525878906,52.0,52.5,52.5,2167345
2018-05-16,53.20000076293945,53.650001525878906,51.0,52.70000076293945,52.70000076293945,1243478
2018-05-17,52.5,53.349998474121094,51.70000076293945,52.849998474121094,52.849998474121094,1032473
